STORE,CALENDAR_DATE,PRICE,QUANTITY,SELL_ID,SELL_CATEGORY
1,1/8/13,12.64,20,2052,2
1,1/8/13,13.41,48,2053,2
1,1/9/13,15.5,102,1070,0
1,1/9/13,13.13,34,2051,2
1,1/9/13,12.64,26,2052,2
1,1/9/13,13.41,50,2053,2
1,1/10/13,15.5,104,1070,0
1,1/10/13,13.13,32,2051,2
1,1/10/13,12.64,24,2052,2
1,1/10/13,13.41,48,2053,2
1,1/11/13,15.5,102,1070,0
1,1/11/13,13.13,36,2051,2
1,1/11/13,12.64,24,2052,2
1,1/11/13,13.41,54,2053,2
1,1/12/13,15.5,74,1070,0
1,1/12/13,13.13,22,2051,2
1,1/12/13,12.64,18,2052,2
1,1/12/13,13.41,40,2053,2
1,1/13/13,15.5,70,1070,0
1,1/13/13,13.13,26,2051,2
1,1/13/13,12.64,18,2052,2
1,1/13/13,13.41,32,2053,2
1,1/14/13,15.5,100,1070,0
1,1/14/13,13.13,36,2051,2
1,1/14/13,12.64,26,2052,2
1,1/14/13,13.41,48,2053,2
1,1/15/13,15.5,100,1070,0
1,1/15/13,13.13,32,2051,2
1,1/15/13,12.64,26,2052,2
1,1/15/13,13.41,50,2053,2
1,1/16/13,15.5,84,1070,0
1,1/16/13,13.13,32,2051,2
1,1/16/13,12.64,24,2052,2
1,1/16/13,13.41,46,2053,2
1,1/17/13,15.5,82,1070,0
1,1/17/13,13.13,26,2051,2
1,1/17/13,12.64,22,2052,2
1,1/17/13,13.41,42,2053,2
1,1/18/13,15.5,84,1070,0
1,1/18/13,13.13,32,2051,2
1,1/18/13,12.64,20,2052,2
1,1/18/13,13.41,40,2053,2
1,1/19/13,15.5,58,1070,0
1,1/19/13,13.13,22,2051,2
1,1/19/13,12.64,18,2052,2
1,1/19/13,13.41,32,2053,2
1,1/20/13,15.5,70,1070,0
1,1/20/13,13.13,28,2051,2
1,1/20/13,12.64,14,2052,2
1,1/20/13,13.41,36,2053,2
1,1/21/13,15.5,100,1070,0
1,1/21/13,13.13,32,2051,2
1,1/21/13,12.64,26,2052,2
1,1/21/13,13.41,50,2053,2
1,1/22/13,15.5,74,1070,0
1,1/22/13,13.13,26,2051,2
1,1/22/13,12.64,18,2052,2
1,1/22/13,13.41,38,2053,2
1,1/23/13,15.5,68,1070,0
1,1/23/13,13.13,20,2051,2
1,1/23/13,12.64,18,2052,2
1,1/23/13,13.41,36,2053,2
1,1/24/13,15.5,74,1070,0
1,1/24/13,13.13,24,2051,2
1,1/24/13,12.64,20,2052,2
1,1/24/13,13.41,40,2053,2
1,1/25/13,15.5,68,1070,0
1,1/25/13,13.13,20,2051,2
1,1/25/13,12.64,20,2052,2
1,1/25/13,13.41,40,2053,2
1,1/26/13,15.5,54,1070,0
1,1/26/13,13.13,14,2051,2
1,1/26/13,12.64,16,2052,2
1,1/26/13,13.41,30,2053,2
1,1/27/13,15.5,46,1070,0
1,1/27/13,13.13,22,2051,2
1,1/27/13,12.64,14,2052,2
1,1/27/13,13.41,26,2053,2
1,1/28/13,15.5,68,1070,0
1,1/28/13,13.13,28,2051,2
1,1/28/13,12.64,14,2052,2
1,1/28/13,13.41,32,2053,2
1,1/29/13,15.5,108,1070,0
1,1/29/13,13.13,32,2051,2
1,1/29/13,12.64,28,2052,2
1,1/29/13,13.41,48,2053,2
1,1/30/13,15.5,104,1070,0
1,1/30/13,13.13,38,2051,2
1,1/30/13,12.64,28,2052,2
1,1/30/13,13.41,54,2053,2
1,1/31/13,15.5,108,1070,0
1,1/31/13,13.13,34,2051,2
1,1/31/13,12.64,24,2052,2
1,1/31/13,13.41,48,2053,2
1,2/1/13,15.5,102,1070,0
1,2/1/13,13.13,34,2051,2
1,2/1/13,12.64,24,2052,2
1,2/1/13,13.41,50,2053,2
1,2/2/13,15.5,70,1070,0
1,2/2/13,13.13,22,2051,2
1,2/2/13,12.64,14,2052,2
1,2/2/13,13.41,40,2053,2
1,2/3/13,15.5,74,1070,0
1,2/3/13,13.13,24,2051,2
1,2/3/13,12.64,20,2052,2
1,2/3/13,13.41,36,2053,2
1,2/4/13,15.5,104,1070,0
1,2/4/13,13.13,32,2051,2
1,2/4/13,12.64,22,2052,2
1,2/4/13,13.41,54,2053,2
1,2/5/13,15.5,100,1070,0
1,2/5/13,13.13,38,2051,2
1,2/5/13,12.64,20,2052,2
1,2/5/13,13.41,52,2053,2
1,2/6/13,15.5,104,1070,0
1,2/6/13,13.13,36,2051,2
1,2/6/13,12.64,22,2052,2
1,2/6/13,13.41,50,2053,2
1,2/7/13,15.5,106,1070,0
1,2/7/13,13.13,38,2051,2
1,2/7/13,12.64,20,2052,2
1,2/7/13,13.41,50,2053,2
1,2/8/13,15.5,100,1070,0
1,2/8/13,13.13,34,2051,2
1,2/8/13,12.64,22,2052,2
1,2/8/13,13.41,50,2053,2
1,2/9/13,15.5,74,1070,0
1,2/9/13,13.13,26,2051,2
1,2/9/13,12.64,16,2052,2
1,2/9/13,13.41,36,2053,2
1,2/10/13,15.5,72,1070,0
1,2/10/13,13.13,28,2051,2
1,2/10/13,12.64,16,2052,2
1,2/10/13,13.41,34,2053,2
1,2/11/13,15.5,106,1070,0
1,2/11/13,13.13,30,2051,2
1,2/11/13,12.64,26,2052,2
1,2/11/13,13.41,50,2053,2
1,2/12/13,15.5,90,1070,0
1,2/12/13,13.13,24,2051,2
1,2/12/13,12.64,24,2052,2
1,2/12/13,13.41,44,2053,2
1,2/13/13,15.5,86,1070,0
1,2/13/13,13.13,30,2051,2
1,2/13/13,12.64,18,2052,2
1,2/13/13,13.41,44,2053,2
1,2/14/13,15.5,106,1070,0
1,2/14/13,13.13,30,2051,2
1,2/14/13,12.64,22,2052,2
1,2/14/13,13.41,46,2053,2
1,2/15/13,15.5,84,1070,0
1,2/15/13,13.13,26,2051,2
1,2/15/13,12.64,22,2052,2
1,2/15/13,13.41,42,2053,2
1,2/16/13,15.5,72,1070,0
1,2/16/13,13.13,24,2051,2
1,2/16/13,12.64,18,2052,2
1,2/16/13,13.41,32,2053,2
1,2/17/13,15.5,74,1070,0
1,2/17/13,13.13,22,2051,2
1,2/17/13,12.64,14,2052,2
1,2/17/13,13.41,36,2053,2
1,2/18/13,15.5,100,1070,0
1,2/18/13,13.13,36,2051,2
1,2/18/13,12.64,22,2052,2
1,2/18/13,13.41,52,2053,2
1,2/19/13,15.5,86,1070,0
1,2/19/13,13.13,32,2051,2
1,2/19/13,12.64,18,2052,2
1,2/19/13,13.41,42,2053,2
1,2/20/13,15.5,86,1070,0
1,2/20/13,13.13,30,2051,2
1,2/20/13,12.64,20,2052,2
1,2/20/13,13.41,44,2053,2
1,2/21/13,15.5,88,1070,0
1,2/21/13,13.13,24,2051,2
1,2/21/13,12.64,16,2052,2
1,2/21/13,13.41,40,2053,2
1,2/22/13,15.5,84,1070,0
1,2/22/13,13.13,26,2051,2
1,2/22/13,12.64,22,2052,2
1,2/22/13,13.41,46,2053,2
1,2/23/13,15.5,60,1070,0
1,2/23/13,13.13,18,2051,2
1,2/23/13,12.64,18,2052,2
1,2/23/13,13.41,26,2053,2
1,2/24/13,15.5,56,1070,0
1,2/24/13,13.13,20,2051,2
1,2/24/13,12.64,16,2052,2
1,2/24/13,13.41,28,2053,2
1,2/25/13,15.5,82,1070,0
1,2/25/13,13.13,30,2051,2
1,2/25/13,12.64,20,2052,2
1,2/25/13,13.41,38,2053,2
1,2/26/13,15.5,90,1070,0
1,2/26/13,13.13,26,2051,2
1,2/26/13,12.64,18,2052,2
1,2/26/13,13.41,42,2053,2
1,2/27/13,15.5,90,1070,0
1,2/27/13,13.13,28,2051,2
1,2/27/13,12.64,22,2052,2
1,2/27/13,13.41,42,2053,2
1,2/28/13,15.5,84,1070,0
1,2/28/13,13.13,28,2051,2
1,2/28/13,12.64,22,2052,2
1,2/28/13,13.41,44,2053,2
1,3/1/13,15.5,90,1070,0
1,3/1/13,15.5,90,2051,2
1,3/1/13,13.13,30,2052,2
1,3/1/13,13.13,26,2053,2
1,3/1/13,12.64,24,1070,0
1,3/1/13,12.64,22,2051,2
1,3/1/13,13.41,40,2052,2
1,3/1/13,13.41,40,2053,2
1,3/1/13,15.5,90,1070,0
1,3/1/13,15.5,88,2051,2
1,3/1/13,13.13,26,2052,2
1,3/1/13,13.13,24,2053,2
1,3/1/13,12.64,18,1070,0
1,3/1/13,12.64,16,2051,2
1,3/1/13,13.41,40,2052,2
1,3/1/13,13.41,40,2053,2
1,3/2/13,15.5,58,1070,0
1,3/2/13,13.13,18,2051,2
1,3/2/13,12.64,20,2052,2
1,3/2/13,13.41,26,2053,2
1,3/3/13,15.5,56,1070,0
1,3/3/13,13.13,22,2051,2
1,3/3/13,12.64,20,2052,2
1,3/3/13,13.41,34,2053,2
1,3/4/13,15.5,86,1070,0
1,3/4/13,13.13,30,2051,2
1,3/4/13,12.64,20,2052,2
1,3/4/13,13.41,42,2053,2
1,3/5/13,15.5,84,1070,0
1,3/5/13,13.13,28,2051,2
1,3/5/13,12.64,24,2052,2
1,3/5/13,13.41,42,2053,2
1,3/6/13,15.5,88,1070,0
1,3/6/13,13.13,30,2051,2
1,3/6/13,12.64,22,2052,2
1,3/6/13,13.41,44,2053,2
1,3/7/13,15.5,86,1070,0
1,3/7/13,13.13,28,2051,2
1,3/7/13,12.64,18,2052,2
1,3/7/13,13.41,44,2053,2
1,3/8/13,15.5,90,1070,0
1,3/8/13,13.13,28,2051,2
1,3/8/13,12.64,20,2052,2
1,3/8/13,13.41,44,2053,2
1,3/9/13,15.5,58,1070,0
1,3/9/13,13.13,22,2051,2
1,3/9/13,12.64,18,2052,2
1,3/9/13,13.41,34,2053,2
1,3/10/13,15.5,60,1070,0
1,3/10/13,13.13,24,2051,2
1,3/10/13,12.64,18,2052,2
1,3/10/13,13.41,26,2053,2
1,3/11/13,15.5,106,1070,0
1,3/11/13,13.13,32,2051,2
1,3/11/13,12.64,22,2052,2
1,3/11/13,13.41,50,2053,2
1,3/12/13,15.5,90,1070,0
1,3/12/13,13.13,32,2051,2
1,3/12/13,12.64,16,2052,2
1,3/12/13,13.41,38,2053,2
1,3/13/13,15.5,88,1070,0
1,3/13/13,13.13,24,2051,2
1,3/13/13,12.64,16,2052,2
1,3/13/13,13.41,44,2053,2
1,3/14/13,15.5,84,1070,0
1,3/14/13,13.13,24,2051,2
1,3/14/13,12.64,18,2052,2
1,3/14/13,13.41,40,2053,2
1,3/15/13,15.5,82,1070,0
1,3/15/13,13.13,26,2051,2
1,3/15/13,12.64,16,2052,2
1,3/15/13,13.41,38,2053,2
1,3/16/13,15.5,62,1070,0
1,3/16/13,13.13,20,2051,2
1,3/16/13,12.64,12,2052,2
1,3/16/13,13.41,28,2053,2
1,3/17/13,15.5,64,1070,0
1,3/17/13,13.13,20,2051,2
1,3/17/13,12.64,14,2052,2
1,3/17/13,13.41,26,2053,2
1,3/18/13,15.5,86,1070,0
1,3/18/13,13.13,30,2051,2
1,3/18/13,12.64,18,2052,2
1,3/18/13,13.41,40,2053,2
1,3/19/13,15.5,84,1070,0
1,3/19/13,13.13,30,2051,2
1,3/19/13,12.64,18,2052,2
1,3/19/13,13.41,38,2053,2
1,3/20/13,15.5,84,1070,0
1,3/20/13,13.13,30,2051,2
1,3/20/13,12.64,18,2052,2
1,3/20/13,13.41,38,2053,2
1,3/21/13,15.5,84,1070,0
1,3/21/13,13.13,28,2051,2
1,3/21/13,12.64,20,2052,2
1,3/21/13,13.41,40,2053,2
1,3/22/13,15.5,84,1070,0
1,3/22/13,13.13,32,2051,2
1,3/22/13,12.64,20,2052,2
1,3/22/13,13.41,40,2053,2
1,3/23/13,15.5,64,1070,0
1,3/23/13,13.13,26,2051,2
1,3/23/13,12.64,14,2052,2
1,3/23/13,13.41,26,2053,2
1,3/24/13,15.5,56,1070,0
1,3/24/13,13.13,24,2051,2
1,3/24/13,12.64,16,2052,2
1,3/24/13,13.41,30,2053,2
1,3/25/13,15.5,82,1070,0
1,3/25/13,13.13,28,2051,2
1,3/25/13,12.64,24,2052,2
1,3/25/13,13.41,38,2053,2
1,3/26/13,15.5,88,1070,0
1,3/26/13,13.13,28,2051,2
1,3/26/13,12.64,24,2052,2
1,3/26/13,13.41,44,2053,2
1,3/27/13,15.5,82,1070,0
1,3/27/13,13.13,24,2051,2
1,3/27/13,12.64,16,2052,2
1,3/27/13,13.41,42,2053,2
1,3/28/13,15.5,86,1070,0
1,3/28/13,13.13,28,2051,2
1,3/28/13,12.64,16,2052,2
1,3/28/13,13.41,46,2053,2
1,3/29/13,15.5,82,1070,0
1,3/29/13,13.13,28,2051,2
1,3/29/13,12.64,18,2052,2
1,3/29/13,13.41,40,2053,2
1,3/30/13,15.5,62,1070,0
1,3/30/13,13.13,22,2051,2
1,3/30/13,12.64,14,2052,2
1,3/30/13,13.41,28,2053,2
1,3/31/13,15.5,56,1070,0
1,3/31/13,13.13,26,2051,2
1,3/31/13,12.64,12,2052,2
1,3/31/13,13.41,30,2053,2
1,4/1/13,15.5,82,1070,0
1,4/1/13,13.13,32,2051,2
1,4/1/13,12.64,18,2052,2
1,4/1/13,13.41,46,2053,2
1,4/2/13,15.5,60,1070,0
1,4/2/13,13.13,18,2051,2
1,4/2/13,12.64,12,2052,2
1,4/2/13,13.41,26,2053,2
1,4/3/13,15.5,64,1070,0
1,4/3/13,13.13,26,2051,2
1,4/3/13,12.64,20,2052,2
1,4/3/13,13.41,30,2053,2
1,4/4/13,15.5,62,1070,0
1,4/4/13,13.13,24,2051,2
1,4/4/13,12.64,14,2052,2
1,4/4/13,13.41,30,2053,2
1,4/5/13,15.5,84,1070,0
1,4/5/13,13.13,30,2051,2
1,4/5/13,12.64,20,2052,2
1,4/5/13,13.41,44,2053,2
1,4/6/13,15.5,56,1070,0
1,4/6/13,13.13,18,2051,2
1,4/6/13,12.64,16,2052,2
1,4/6/13,13.41,26,2053,2
1,4/7/13,15.5,58,1070,0
1,4/7/13,13.13,24,2051,2
1,4/7/13,12.64,12,2052,2
1,4/7/13,13.41,26,2053,2
1,4/8/13,15.5,88,1070,0
1,4/8/13,13.13,30,2051,2
1,4/8/13,12.64,20,2052,2
1,4/8/13,13.41,38,2053,2
1,4/9/13,15.5,88,1070,0
1,4/9/13,13.13,26,2051,2
1,4/9/13,12.64,20,2052,2
1,4/9/13,13.41,40,2053,2
1,4/10/13,15.5,84,1070,0
1,4/10/13,13.13,28,2051,2
1,4/10/13,12.64,16,2052,2
1,4/10/13,13.41,42,2053,2
1,4/11/13,15.5,84,1070,0
1,4/11/13,13.13,30,2051,2
1,4/11/13,12.64,16,2052,2
1,4/11/13,13.41,40,2053,2
1,4/12/13,15.5,88,1070,0
1,4/12/13,13.13,28,2051,2
1,4/12/13,12.64,16,2052,2
1,4/12/13,13.41,44,2053,2
1,4/13/13,15.5,64,1070,0
1,4/13/13,13.13,22,2051,2
1,4/13/13,12.64,12,2052,2
1,4/13/13,13.41,26,2053,2
1,4/14/13,15.5,62,1070,0
1,4/14/13,13.13,18,2051,2
1,4/14/13,12.64,12,2052,2
1,4/14/13,13.41,28,2053,2
1,4/15/13,15.5,84,1070,0
1,4/15/13,13.13,28,2051,2
1,4/15/13,12.64,20,2052,2
1,4/15/13,13.41,44,2053,2
1,4/16/13,15.5,82,1070,0
1,4/16/13,13.13,24,2051,2
1,4/16/13,12.64,16,2052,2
1,4/16/13,13.41,42,2053,2
1,4/17/13,15.5,84,1070,0
1,4/17/13,13.13,28,2051,2
1,4/17/13,12.64,24,2052,2
1,4/17/13,13.41,42,2053,2
1,4/18/13,15.5,82,1070,0
1,4/18/13,13.13,32,2051,2
1,4/18/13,12.64,18,2052,2
1,4/18/13,13.41,42,2053,2
1,4/19/13,15.5,88,1070,0
1,4/19/13,13.13,32,2051,2
1,4/19/13,12.64,20,2052,2
1,4/19/13,13.41,44,2053,2
1,4/20/13,15.5,58,1070,0
1,4/20/13,13.13,22,2051,2
1,4/20/13,12.64,16,2052,2
1,4/20/13,13.41,26,2053,2
1,4/21/13,15.5,60,1070,0
1,4/21/13,13.13,26,2051,2
1,4/21/13,12.64,12,2052,2
1,4/21/13,13.41,32,2053,2
1,4/22/13,15.5,82,1070,0
1,4/22/13,13.13,24,2051,2
1,4/22/13,12.64,22,2052,2
1,4/22/13,13.41,46,2053,2
1,4/23/13,15.5,82,1070,0
1,4/23/13,13.13,30,2051,2
1,4/23/13,12.64,20,2052,2
1,4/23/13,13.41,46,2053,2
1,4/24/13,15.5,90,1070,0
1,4/24/13,13.13,30,2051,2
1,4/24/13,12.64,24,2052,2
1,4/24/13,13.41,46,2053,2
1,4/25/13,16.5,80,1070,0
1,4/25/13,13.08,28,2051,2
1,4/25/13,12.72,20,2052,2
1,4/25/13,12.46,42,2053,2
1,4/26/13,16.5,82,1070,0
1,4/26/13,13.08,34,2051,2
1,4/26/13,12.72,18,2052,2
1,4/26/13,12.46,44,2053,2
1,4/27/13,16.5,54,1070,0
1,4/27/13,13.08,22,2051,2
1,4/27/13,12.72,18,2052,2
1,4/27/13,12.46,36,2053,2
1,4/28/13,16.5,58,1070,0
1,4/28/13,13.08,18,2051,2
1,4/28/13,12.72,16,2052,2
1,4/28/13,12.46,38,2053,2
1,4/29/13,16.5,56,1070,0
1,4/29/13,13.08,24,2051,2
1,4/29/13,12.72,18,2052,2
1,4/29/13,12.46,36,2053,2
1,4/30/13,16.5,50,1070,0
1,4/30/13,13.08,20,2051,2
1,4/30/13,12.72,18,2052,2
1,4/30/13,12.46,34,2053,2
1,5/1/13,16.5,50,1070,0
1,5/1/13,13.08,26,2051,2
1,5/1/13,12.72,18,2052,2
1,5/1/13,12.46,30,2053,2
1,5/2/13,16.5,80,1070,0
1,5/2/13,13.08,28,2051,2
1,5/2/13,12.72,24,2052,2
1,5/2/13,12.46,44,2053,2
1,5/3/13,16.5,74,1070,0
1,5/3/13,13.08,28,2051,2
1,5/3/13,12.72,22,2052,2
1,5/3/13,12.46,46,2053,2
1,5/4/13,16.5,56,1070,0
1,5/4/13,13.08,22,2051,2
1,5/4/13,12.72,16,2052,2
1,5/4/13,12.46,36,2053,2
1,5/5/13,16.5,54,1070,0
1,5/5/13,13.08,26,2051,2
1,5/5/13,12.72,12,2052,2
1,5/5/13,12.46,30,2053,2
1,5/6/13,16.5,76,1070,0
1,5/6/13,13.08,26,2051,2
1,5/6/13,12.72,24,2052,2
1,5/6/13,12.46,48,2053,2
1,5/7/13,16.5,76,1070,0
1,5/7/13,13.08,32,2051,2
1,5/7/13,12.72,16,2052,2
1,5/7/13,12.46,46,2053,2
1,5/8/13,16.5,76,1070,0
1,5/8/13,13.08,26,2051,2
1,5/8/13,12.72,20,2052,2
1,5/8/13,12.46,48,2053,2
1,5/9/13,16.5,74,1070,0
1,5/9/13,13.08,28,2051,2
1,5/9/13,12.72,24,2052,2
1,5/9/13,12.46,50,2053,2
1,5/10/13,16.5,76,1070,0
1,5/10/13,13.08,34,2051,2
1,5/10/13,12.72,20,2052,2
1,5/10/13,12.46,48,2053,2
1,5/11/13,16.5,54,1070,0
1,5/11/13,13.08,26,2051,2
1,5/11/13,12.72,14,2052,2
1,5/11/13,12.46,36,2053,2
1,5/12/13,16.5,58,1070,0
1,5/12/13,13.08,22,2051,2
1,5/12/13,12.72,14,2052,2
1,5/12/13,12.46,36,2053,2
1,5/13/13,16.5,80,1070,0
1,5/13/13,13.08,32,2051,2
1,5/13/13,12.72,18,2052,2
1,5/13/13,12.46,50,2053,2
1,5/14/13,16.5,74,1070,0
1,5/14/13,13.08,30,2051,2
1,5/14/13,12.72,24,2052,2
1,5/14/13,12.46,50,2053,2
1,5/15/13,16.5,80,1070,0
1,5/15/13,13.08,28,2051,2
1,5/15/13,12.72,24,2052,2
1,5/15/13,12.46,42,2053,2
1,5/16/13,16.5,74,1070,0
1,5/16/13,13.08,30,2051,2
1,5/16/13,12.72,24,2052,2
1,5/16/13,12.46,50,2053,2
1,5/17/13,16.5,76,1070,0
1,5/17/13,13.08,26,2051,2
1,5/17/13,12.72,22,2052,2
1,5/17/13,12.46,48,2053,2
1,5/18/13,16.5,54,1070,0
1,5/18/13,13.08,20,2051,2
1,5/18/13,12.72,12,2052,2
1,5/18/13,12.46,30,2053,2
1,5/19/13,16.5,56,1070,0
1,5/19/13,13.08,24,2051,2
1,5/19/13,12.72,14,2052,2
1,5/19/13,12.46,36,2053,2
1,5/20/13,16.5,82,1070,0
1,5/20/13,13.08,26,2051,2
1,5/20/13,12.72,16,2052,2
1,5/20/13,12.46,50,2053,2
1,5/21/13,16.5,78,1070,0
1,5/21/13,13.08,34,2051,2
1,5/21/13,12.72,22,2052,2
1,5/21/13,12.46,46,2053,2
1,5/22/13,16.5,80,1070,0
1,5/22/13,13.08,34,2051,2
1,5/22/13,12.72,20,2052,2
1,5/22/13,12.46,48,2053,2
1,5/23/13,16.5,76,1070,0
1,5/23/13,13.08,26,2051,2
1,5/23/13,12.72,20,2052,2
1,5/23/13,12.46,50,2053,2
1,5/24/13,16.5,74,1070,0
1,5/24/13,13.08,28,2051,2
1,5/24/13,12.72,20,2052,2
1,5/24/13,12.46,42,2053,2
1,5/25/13,16.5,52,1070,0
1,5/25/13,13.08,26,2051,2
1,5/25/13,12.72,16,2052,2
1,5/25/13,12.46,30,2053,2
1,5/26/13,16.5,58,1070,0
1,5/26/13,13.08,18,2051,2
1,5/26/13,12.72,18,2052,2
1,5/26/13,12.46,34,2053,2
1,5/27/13,16.5,82,1070,0
1,5/27/13,13.08,26,2051,2
1,5/27/13,12.72,24,2052,2
1,5/27/13,12.46,50,2053,2
1,5/28/13,16.5,82,1070,0
1,5/28/13,13.08,28,2051,2
1,5/28/13,12.72,18,2052,2
1,5/28/13,12.46,48,2053,2
1,5/29/13,16.5,74,1070,0
1,5/29/13,13.08,32,2051,2
1,5/29/13,12.72,20,2052,2
1,5/29/13,12.46,50,2053,2
1,5/30/13,16.5,80,1070,0
1,5/30/13,13.08,26,2051,2
1,5/30/13,12.72,16,2052,2
1,5/30/13,12.46,50,2053,2
1,5/31/13,16.5,74,1070,0
1,5/31/13,13.08,26,2051,2
1,5/31/13,12.72,18,2052,2
1,5/31/13,12.46,42,2053,2
1,6/1/13,16.5,58,1070,0
1,6/1/13,13.08,18,2051,2
1,6/1/13,12.72,16,2052,2
1,6/1/13,12.46,36,2053,2
1,6/2/13,16.5,54,1070,0
1,6/2/13,13.08,24,2051,2
1,6/2/13,12.72,14,2052,2
1,6/2/13,12.46,30,2053,2
1,6/3/13,16.5,74,1070,0
1,6/3/13,13.08,26,2051,2
1,6/3/13,12.72,24,2052,2
1,6/3/13,12.46,46,2053,2
1,6/4/13,16.5,82,1070,0
1,6/4/13,13.08,26,2051,2
1,6/4/13,12.72,22,2052,2
1,6/4/13,12.46,48,2053,2
1,6/5/13,16.5,78,1070,0
1,6/5/13,13.08,26,2051,2
1,6/5/13,12.72,24,2052,2
1,6/5/13,12.46,48,2053,2
1,6/6/13,16.5,80,1070,0
1,6/6/13,13.08,32,2051,2
1,6/6/13,12.72,20,2052,2
1,6/6/13,12.46,42,2053,2
1,6/7/13,16.5,76,1070,0
1,6/7/13,13.08,26,2051,2
1,6/7/13,12.72,20,2052,2
1,6/7/13,12.46,50,2053,2
1,6/8/13,16.5,54,1070,0
1,6/8/13,13.08,26,2051,2
1,6/8/13,12.72,18,2052,2
1,6/8/13,12.46,32,2053,2
1,6/9/13,16.5,54,1070,0
1,6/9/13,13.08,20,2051,2
1,6/9/13,12.72,16,2052,2
1,6/9/13,12.46,30,2053,2
1,6/10/13,16.5,80,1070,0
1,6/10/13,13.08,32,2051,2
1,6/10/13,12.72,24,2052,2
1,6/10/13,12.46,42,2053,2
1,6/11/13,16.5,78,1070,0
1,6/11/13,13.08,34,2051,2
1,6/11/13,12.72,16,2052,2
1,6/11/13,12.46,50,2053,2
1,6/12/13,16.5,76,1070,0
1,6/12/13,13.08,30,2051,2
1,6/12/13,12.72,16,2052,2
1,6/12/13,12.46,48,2053,2
1,6/13/13,16.5,82,1070,0
1,6/13/13,13.08,28,2051,2
1,6/13/13,12.72,22,2052,2
1,6/13/13,12.46,42,2053,2
1,6/14/13,16.5,80,1070,0
1,6/14/13,13.08,32,2051,2
1,6/14/13,12.72,22,2052,2
1,6/14/13,12.46,46,2053,2
1,6/15/13,16.5,50,1070,0
1,6/15/13,13.08,24,2051,2
1,6/15/13,12.72,18,2052,2
1,6/15/13,12.46,38,2053,2
1,6/16/13,16.5,58,1070,0
1,6/16/13,13.08,24,2051,2
1,6/16/13,12.72,16,2052,2
1,6/16/13,12.46,38,2053,2
1,6/17/13,16.5,82,1070,0
1,6/17/13,13.08,26,2051,2
1,6/17/13,12.72,22,2052,2
1,6/17/13,12.46,42,2053,2
1,6/18/13,16.5,82,1070,0
1,6/18/13,13.08,28,2051,2
1,6/18/13,12.72,22,2052,2
1,6/18/13,12.46,42,2053,2
1,6/19/13,16.5,82,1070,0
1,6/19/13,13.08,28,2051,2
1,6/19/13,12.72,16,2052,2
1,6/19/13,12.46,48,2053,2
1,6/20/13,16.5,80,1070,0
1,6/20/13,13.08,26,2051,2
1,6/20/13,12.72,20,2052,2
1,6/20/13,12.46,48,2053,2
1,6/21/13,16.5,76,1070,0
1,6/21/13,13.08,30,2051,2
1,6/21/13,12.72,22,2052,2
1,6/21/13,12.46,42,2053,2
1,6/22/13,16.5,42,1070,0
1,6/22/13,13.08,14,2051,2
1,6/22/13,12.72,12,2052,2
1,6/22/13,12.46,22,2053,2
1,6/23/13,16.5,42,1070,0
1,6/23/13,13.08,12,2051,2
1,6/23/13,12.72,12,2052,2
1,6/23/13,12.46,24,2053,2
1,6/24/13,16.5,58,1070,0
1,6/24/13,13.08,22,2051,2
1,6/24/13,12.72,20,2052,2
1,6/24/13,12.46,34,2053,2
1,6/25/13,16.5,78,1070,0
1,6/25/13,13.08,34,2051,2
1,6/25/13,12.72,24,2052,2
1,6/25/13,12.46,44,2053,2
1,6/26/13,16.5,80,1070,0
1,6/26/13,13.08,34,2051,2
1,6/26/13,12.72,18,2052,2
1,6/26/13,12.46,42,2053,2
1,6/27/13,16.5,76,1070,0
1,6/27/13,13.08,30,2051,2
1,6/27/13,12.72,22,2052,2
1,6/27/13,12.46,48,2053,2
1,6/28/13,16.5,82,1070,0
1,6/28/13,13.08,30,2051,2
1,6/28/13,12.72,22,2052,2
1,6/28/13,12.46,50,2053,2
1,6/29/13,16.5,56,1070,0
1,6/29/13,13.08,26,2051,2
1,6/29/13,12.72,12,2052,2
1,6/29/13,12.46,36,2053,2
1,6/30/13,16.5,52,1070,0
1,6/30/13,13.08,22,2051,2
1,6/30/13,12.72,12,2052,2
1,6/30/13,12.46,32,2053,2
1,7/1/13,16.5,76,1070,0
1,7/1/13,13.08,26,2051,2
1,7/1/13,12.72,22,2052,2
1,7/1/13,12.46,50,2053,2
1,7/2/13,16.5,80,1070,0
1,7/2/13,13.08,32,2051,2
1,7/2/13,12.72,18,2052,2
1,7/2/13,12.46,44,2053,2
1,7/3/13,16.5,82,1070,0
1,7/3/13,13.08,28,2051,2
1,7/3/13,12.72,20,2052,2
1,7/3/13,12.46,48,2053,2
1,7/4/13,16.5,74,1070,0
1,7/4/13,13.08,34,2051,2
1,7/4/13,12.72,22,2052,2
1,7/4/13,12.46,42,2053,2
1,7/5/13,16.5,78,1070,0
1,7/5/13,13.08,34,2051,2
1,7/5/13,12.72,16,2052,2
1,7/5/13,12.46,50,2053,2
1,7/6/13,16.5,56,1070,0
1,7/6/13,13.08,24,2051,2
1,7/6/13,12.72,20,2052,2
1,7/6/13,12.46,30,2053,2
1,7/7/13,16.5,56,1070,0
1,7/7/13,13.08,20,2051,2
1,7/7/13,12.72,20,2052,2
1,7/7/13,12.46,30,2053,2
